Lista de precios,,
ARTICULO,DESCRIPCION,PRECIO 1
PXTR-CL,"Placa acero inoxidable, triple, línea Classic, Voltech",32.7586206896552
84020-040,Placa acero p/receptaculo redondo ,81.8965540806831
5361,Placa alum. dorada 1 unid. c/chas.,34.4827596129192
5362,Placa alum. dorada 2 unid. c/chas.,34.4827596129192
5363,Placa alum. dorada 3 unid. c/chas.,34.4827596129192
25611-63,placa aluminio 1 modulo,34.4827596129192
25612-63,placa aluminio 2 modulo,34.4827596129192
25613-63,placa aluminio 3 modulo,34.4827596129192
25600-63,placa aluminio ciega,29.3103456709813
25601-63,placa aluminio salida cable,29.3103456709813
PA-APSE15-EEB,"Placa armada 1 interruptor de 3vías, 1.5mód, Española,blanco",51.7241394193788
PA-TI-TB,"Placa armada 1 interruptor de timbre 1.5 módulos, Toledo",43.103449516149
PA-APDO-EB,"Placa armada 1 interruptor sencillo + 1 de 3 vías, basic",47.4137944677639
PA-APTR-EEB,"Placa armada 3 interruptores 1de 3vías,1 mod,Española,blanco",90.5172439839129
PA-APSE15-ELA,"Placa armada acero 1 interruptor de 3 vías 1.5 mód, Lisboa",68.9655192258384
PA-TI-LA,"Placa armada acero 1 interruptor de timbre 1.5 mód, Lisboa",73.2758641774533
PA-APDO15-ELA,"Placa armada acero 1 interruptor y 1 de 3vías 1.5mód,Lisboa",86.206899032298
PA-APTR-ELA,"Placa armada acero 2 interruptores 1 de 3 vías 1 mód, Lisboa",103.448278838758
PA-APCO-L2A,"Placa armada acero 2 interruptores y contacto 1 mód, Lisboa",103.448278838758
PA-APSE15-LA,"Placa armada acero inox 1 interruptor 1.5 módulos, Lisboa",64.6551742742235
PA-APSE3-LA,"Placa armada acero inox 1 interruptor 3 módulos, Lisboa",68.9655192258384
PA-COTR-LA,"Placa armada acero inox 3 contactos 1 módulo, Lisboa",107.758623790373
PA-APTR-LA,"Placa armada acero inox 3 interruptores 1 módulo, Lisboa",94.8275889355278
PA-APDO1-LA,"Placa armada acero inox con 2 interruptores 1 módulo, Lisboa",77.5862091290682
CODO-LA,"Placa armada acero inox contacto dúplex 3 módulos, Lisboa",90.5172439839129
PA-APCO-L3A,"Placa armada acero interruptor y 2 contactos 1 mód, Lisboa",107.758623790373
PA-COTR-B,"Placa armada con 3 contactos, volteck basic",67.2413812451924
PA-APTR-B ,"Placa armada con 3 interruptores sencillos, volteck basic",56.0344843709937
PA-CODO-MS,"Placa armada contacto dúplex,2 polos, línea Std, marfil",56.0344843709937
PA-CODO-MSA,"Placa armada contacto dúplex,2 polos,línea Std,aluminio",64.6551742742235
PA-APCO-B ,"Placa armada contacto e interruptor sencillo, volteck basic",43.103449516149
PA-APSE15-LN,"Placa armada negra 1 interruptor 1.5 módulos, lisboa",43.103449516149
PA-APSE15-ELN,"Placa armada negra 1 interruptor de 3 vías 1.5 mód, lisboa",44.827587496795
PA-APDO15-ELN,"Placa armada negra 1 interruptor y 1 de 3vías 1.5mód,lisboa",65.5172432645465
PA-APTR-ELN,"Placa armada negra 2 interruptores 1 de 3 vías 1 mód, lisboa",81.8965540806831
25600-66,placa azul  ciega,21.5517247580745
25611-66,placa azul 1 modulo,21.5517247580745
25613-66,placa azul 3 modulo,21.5517247580745
25601-66,placa azul salida cable,21.5517247580745
FH-PBA,Placa buzon de aluminio,64.6551742742235
BP19-M/A,Placa c/2 apagador senc. 1 contacto 1 mod,84.482761051652
BP19-M/P,Placa c/2 apagador senc. 1 contacto 1 mod,84.482761051652
BP02-M/A,Placa c/2 apagador sencillo 1.5 mod,70.6896572064844
BP02-M/P,Placa c/2 apagador sencillo 1.5 mod,70.6896572064844
BP09-M/A,Placa c/2 apagadores escalera 1.5 mod,77.5862091290682
BP03-M/A,Placa c/3 apagadr sencillo 1 mod,94.8275889355278
BP03-M/P,Placa c/3 apagadr sencillo 1 mod,94.8275889355278
BP08-M/P,Placa c/3 contactos sencillo 1 mod,94.8275889355278
BP01-M/A,Placa c/apagador sencillo 3 mod,64.6551742742235
BP01-M/P,Placa c/apagador sencillo 3 mod,64.6551742742235
BP20-M/A,Placa c/apagador sencillo y 2 contacto 1 mod,86.206899032298
BP20-M/P,Placa c/apagador sencillo y 2 contacto 1 mod,86.206899032298
4545,Placa c/apagador sencillo y escalera Italia,64.6551742742235
BP07-M/A,Placa c/apagador y contacto 1.5 mod,86.206899032298
BP07-M/P,Placa c/apagador y contacto 1.5 mod,86.206899032298
82954-33,placa c/marco 5 modulos aluminio/alum.,448.27587496795
25611-64,placa cava 1 modulo,29.3103456709813
25612-64,placa cava 2 modulo,29.3103456709813
25613-64,placa cava 3 modulo,29.3103456709813
25600-64,placa cava ciega,29.3103456709813
25601-64,placa cava salida cable,29.3103456709813
100-6206W,Placa ciega blanco,29.3103456709813
25600-30,placa ciega c/chasis blanco,20.25862127259
5369,Placa ciega dorada,30.1724146613043
CI1-0PLAP-MAR,Placa ciega o piloto marfil LEVITON,34.4827596129192
BP06-M/A,Placa con contacto duplex,77.5862091290682
BP06-M/P,Placa con contacto duplex,77.5862091290682
PPCI-SP,"Placa de abs ciega, standard, blanco, volteck",12.9310348548447
PPSE-SB,"Placa de ABS p/contacto redondo, Standard, blanco",12.9310348548447
PPSE15-LA,"Placa de acero inox con 1 ventana 1.5 módulos, línea Lisboa",51.7241394193788
PPTR-LA,"Placa de acero inox con 1 ventana 3 módulos, línea Lisboa",51.7241394193788
PPDO-LA,"Placa de acero inox con 2 ventanas 1 módulo, línea Lisboa",51.7241394193788
PIAP-S,"Placa de Acero Inox. p/interruptor vertical, Standard",34.4827596129192
PICI-S,"Placa de Acero Inoxidable ciega, Línea Standard",34.4827596129192
PIDO-S,"Placa de Acero Inoxidable dúplex, Línea Standard",34.4827596129192
PAFIN-DOS,"Placa de acero, FS c/cubierta, duplex (Interperie)",105.172416819404
PAFDO-S,"Placa de acero, FS, doble, de sobreponer",47.4137944677639
PADI-S,"Placa de aluminio para dimmer, Standard",17.2413798064596
PACI-S,"Placa de aluminio, ciega dorada",12.9310348548447
F8151,"Placa de plástico (T) marfil ""U""",8.6206899032298
5321,Placa de plastico 1 unidad marfil,30.1724146613043
5322,Placa de plastico 2 unidad marfil,30.1724146613043
5323,Placa de plastico 3 unidad marfil,30.1724146613043
4486,"Placa de plástico ciega blanco, toscana",30.1724146613043
PPC-I,"Placa de plástico ciega, Italiana",27.5862076903354
4313,Placa de plástico dpx  p/interperie,25.8620697096894
PPDI-S,"Placa de plástico para dimmer, Standard",6.89655192258384
PPIN-CL,"Placa de plástico para intemperie, sencilla, Classic,Voltech",117.241379310345
PPTE-S,"Placa de plástico para teléfono, línea Standard, Voltech",25
PPTT-S,"Placa de plástico para tv y teléfono,línea Standard, Voltech",32.7586206896552
PPAN-SB,Placa de plástico piloto marfil/bco,12.9310348548447
5329,"Placa de plástico, ciega, marfil",14.6551728354907
PPDO-CL,"Placa de plástico, doble, línea Classic, Voltech",12.0689655172414
PPDO-I,"Placa de plástico, doble, línea Italiana, Voltech",15.5172413793103
PPDO-S,"Placa de plástico, dpx, marfil",12.0689658645217
PPSE-S,"Placa de plástico, industrial marfil",12.9310348548447
PPSE-CL,"Placa de plástico, sencilla, línea Classic, Voltech",6.89655172413793
PPSE-I,"Placa de plástico, sencilla, línea Italiana, Voltech",15.5172413793103
PPTR-CL,"Placa de plástico, triple, línea Classic, Voltech",18.1034482758621
PPTR-I,"Placa de plástico, triple, línea Italiana, Voltech",15.5172413793103
PPIN-DOS,"Placa de policarbonato p/intemperie, dpx",34.4827596129192
4430,"Placa doble Italia, plástico",22.4137937483975
PPDO-IB,"Placa doble línea Italiana, color blanco",15.5172413793103
4418,"Placa doble Roma, plástico",13.7931034482759
PADO-S,Placa duplex dorada aluminio,12.9310348548447
4311,Placa duplex marfil plástico PLA-015,10.3448278838758
PPDO-SB,Placa duplex plastico blanca,14.6551728354907
PPDO-TAS,"Placa duplex, tierra aislada (naranja)",17.2413798064596
PAAP-S,Placa en T aluminio dorado,23.2758627387205
TR-0425,Placa ind goliat aluminio Rawelt,47.4137944677639
F8153,Placa industrial 1 ventana p/interperie,30.1724146613043
PASE-S,Placa industrial dorada aluminio,12.9310348548447
25611-76,placa madera 1 modulo,45.2586219919565
25612-76,placa madera 2 modulo,45.2586219919565
25613-76,placa madera 3 modulo,45.2586219919565
25600-76,placa madera ciega,44.827587496795
25601-76,placa madera salida cable,45.2586219919565
25611-69,placa negro 1 modulo,21.5517247580745
25613-69,placa negro 3 modulo,21.5517247580745
25600-69,placa negro ciega,21.5517247580745
25601-69,placa negro salida cable,21.5517247580745
4312,"Placa p/contacto sencillo y chino , plásti",6.89655192258384
4439,"Placa para contacto doble aterrizado Italia, plástico",13.7931034482759
4427,"Placa para contacto doble aterrizado Roma, plástico",13.7931034482759
PAAN-S,Placa piloto dorada aluminio,8.6206899032298
PPIN-SES,"Placa plást. p/intemperie, sencilla,Std",34.4827596129192
25600-67,placa rojo  ciega,21.5517247580745
25611-67,placa rojo 1 modulo,21.5517247580745
25612-67,placa rojo 2 modulo,21.5517247580745
25613-67,placa rojo 3 modulo,21.5517247580745
25601-67,placa rojo salida cable,21.5517247580745
25601-30,placa salida cable c/chasis blanco,20.25862127259
25601-31,placa salida cable c/chasis marfil,20.25862127259
4429,"Placa sencilla Italia, plástico",22.4137937483975
4310,"Placa sencilla para apagadorvertical, clásica, plástico",4.31034482758621
4417,"Placa sencilla Roma, plástico",13.7931034482759
PPSE-IB,"Placa sencilla, línea Italiana, color blanco",15.5172413793103
PAFIN-SES,"Placa tipo FS c/cubierta, industrial",99.1379338871427
PAFCI-S,"Placa tipo FS ciega, de sobreponer, Voltech",43.103449516149
PAFSE-S,"Placa tipo FS, sencilla, de sobreponer",51.7241394193788
4431,"Placa triple contacto Italia, plástico",73.2758641774533
4419,"Placa triple Roma, plástico",13.7931034482759
PPTR-IB,"Placa triple, línea Italiana, color blanco",15.5172413793103
25611-68,placa verde 1 modulo,21.5517247580745
25612-68,placa verde 2 modulo,21.5517247580745
25613-68,placa verde 3 modulo,21.5517247580745
25600-68,placa verde ciega,21.5517247580745
25601-68,placa verde salida cable,21.5517247580745
ZPL50F741,Plaste Automotivo de nitrocelulosa 1lts,241.379317290434
PR5-45,Plastiacero liq. 5 minutos 25ml,116.379313693602
R1-56,Plastiacero normal (pasta) 70 g,99.1379338871427
PR2-42,Plastiacero normal liquido 25 ml,107.758623790373
PLSRT,Plastiacero secado rapido Top TLXT 70GR,129.310348548447
PSR1-56,Plastiacero super rapido (pasta) 70 g,150.862073306522
SPA-5,Plastialum SPA-5,116.379313693602
14300,Plastic welder devtuve 25ml,215.517247580745
TUBUL-06NEN,Plástico Polietileno (3x6) negro,103.448278838758
3-40,Plastilina plastiacero en blister,38.7931045645341
PLA,Plastiloka azul secado rapido 20g,34.4827596129192
PLV,Plastiloka verde secado normal 20g,30.1724146613043
PLAP-10R,"Plastiprotector 5 x 2 m, uso rudo, truper",25.8620697096894
PLAP-15L,"Plastiprotector 5 x 3 m, uso ligero, truper",24.1379317290434
PP0010,Plastiprotector ligero economico 2 X 7.5 mts,30.1724146613043
PP0004,Plastiprotector rollo line 0.92 X 14.88 mts,159.482763209751
PP0005,Plastiprotector rollo mega 3 X 7 mts,258.620705717584
PP0015,Plastiprotector rudo economico 2 X 5 mts,34.4827596129192
PG14X15,Platina galv. 1/4 x 15 cms (cancamo),34.4827596129192
PLOM-1L,Plomada #1 de bronce c/centro,253.448283154956
PLOM-1Z,Plomada #1 de zinc,99.1379338871427
PLOM-2Z,Plomada #2 de zinc,133.620693500062
PLOM-3L,Plomada #3 de bronce c/centro,331.896561274347
PLOM-3Z,Plomada #3 de zinc,150.862073306522
PLOM-4L,Plomada #4 de bronce c/centro,476.724151648608
PLOM-4Z,Plomada #4 de zinc,280.172413234279
PLOM-12,Plomada 12 oz,237.06897233882
PLOM-16,Plomada 16 oz,297.413810282118
PLOM-8,Plomada 8 oz,181.034496588516
SH4012,Plomada de acero 12oz hexagonal,94.8275889355278
SH4010,Plomada de acero 5oz hexagonal,57.7586223516397
15PLOMOS037QI,"Plomo ""tipo oliva 8G da03 1/4""",6.89655192258384
PLA3.8,Plomo aceituna 3/8,5.17241394193788
15PLOMOS054QI,"Plomo de pesca ""bola"" 12mm",7.75862091290682
15PLOMOS032QI,"Plomo de pesca ""bola"" 6mm",2.58620697096894
15PLOMOS031QI,"Plomo de pesca ""bola"" 8mm",4.3103449516149
15PLOMOS030QI,"Plomo de pesca ""bola"" 9.5mm",4.3103449516149
15PLOMOS060QI,Plomo pesca ovalado 24x18mm,25.8620697096894
15PLOMOS047SM,Plomo tramitos atarraya 4.5 cm (delgada) (30pzxkg),9.48275889355278
15PLOMOS051SM,Plomo tramitos atarraya 6.7cm (grueso) (19pzxkg),12.9310348548447
4236,"Plug modular 4 contactos RJ11p/extensión, 2 pz blister",8.62068965517241
4235,"Plug modular 4 contactos RJ11p/extensión, granel",0.862068965517241
4234,"Plug modular 4 contactos RJ9 p/auricular, 3 pz blister",8.62068965517241
4233,"Plug modular 4 contactos RJ9 p/auricular, granel",0.862068965517241
CBR-5P,"Plug RJ45 CAT5E, (pz)",4.3103449516149
CBR-6P,"Plug RJ45 CAT6, (pz)",6.03448293226086
PLU4-09,"Plug telefónico, 4 hilos,auricular, RJ-09",4.31034482758621
PLU4-11,"Plug telefónico, 4 hilos,auricular, RJ-11",4.31034482758621
PLUMA-FO,Pluma con logo Foset,10.3448275862069
PLUMA-VOL,Pluma con logo Voltech,10.3448275862069
PHP-1.5,Pluma hidraulica plegable 1.5 toneladas,5939.6552829805
PHF-2,"Pluma hidráulica, brazo ajustable, 2 toneladas",7801.72436242297
PLUMA,Pluma Truper,10.3448275862069
P-221-E,"Podadora eléctrica, 21', 1550 W con bolsa recolectora",4530.17238897484
POMA-14,Podadora manual de 14',1594.82769244234
POMA-15,Podadora manual de 15',2931.03449813261
P-418,"Podadoras con motor a gasolina, 4HP, de 18'",5883.62096240262
P-520,"Podadoras con motor a gasolina, 5HP, de 20'",7116.3795151162
P-622,"Podadoras con motor a gasolina, 6HP, de 22'",8879.31088480946
PMA21212,"Polea motriz aluminio 2 1/2"" x 1/2"" mypat cooler",68.9655192258384
PMA21258,"Polea motriz aluminio 2 1/2"" x 5/8"" mypat cooler",60.3448293226086
PMA212,"Polea motriz aluminio 2 x 1/2"" mypat cooler",56.0344843709937
PMA358,"Polea motriz aluminio 3"" x 5/8"" mypat cooler",68.9655192258384
PMD8,"Polea p/molino doble 8""",163.793108161366
POPM,"Polea p/molino elect. 2 1/2""",81.8965540806831
PMS8,"Polea p/molino sencillo 8""",155.172418258136
VPC3A,"Polea sencia 3"" A",64.6551742742235
VPC21/2A,"Polea sencilla 2 1/2"" A",56.0344843709937
VPC31/2A,"Polea sencilla 3 1/2"" A",94.8275889355278
R5808812,Poliflex 1.10 mts (malla refuerzo) 100mtsrllo,12.9310348548447
POL-1,Polipasto de 1 ton,2594.82766087217
POL-10,Polipasto de 10 ton,10491.3792587824
POL-1-1/2,Polipasto de 1-1/2 ton,2581.89660877595
POL-2,Polipasto de 2 ton,3560.34493003391
POL-3,Polipasto de 3 ton,4568.96554526352
POL-5,Polipasto de 5 ton,5103.44850891894
POL-1/2,"Polipasto de cadena de 1/2 ton, Truper",2155.17255339366
POPA-1,"Polipasto de palanca, 1 tonelada",2594.82766087217
POPA-1-1/2,"Polipasto de palanca, 1-1/2 toneladas",2931.03449813261
POPA-3,"Polipasto de palanca, 3 toneladas",4073.27593617263
POPA-3/4,"Polipasto de palanca, 3/4 toneladas",1823.27594039517
POPA-6,"Polipasto de palanca, 6 toneladas",5560.34496172115
PMPB300,Polish marvil pasta blanca 300 gr,56.0344843709937
PMPR300,Polish marvil pasta roja 300 gr,56.0344843709937
BALT-CM-BP,"Pomo trubal tubular, cromo mate, baño, Hermex Basic",129.310348548447
BALT-CM-EP,"Pomo trubal tubular, cromo mate, entrada, Hermex Basic",129.310348548447
BALT-CM-RP,"Pomo trubal tubular, cromo mate, recámara, Hermex Basic",137.931038451677
BALT-LA-BP,"Pomo trubal tubular, latón antiguo, baño",148.275866335553
BALT-LA-EP,"Pomo trubal tubular, latón antiguo, entrada, Hermex Basic",129.310348548447
BALT-LA-RP,"Pomo trubal tubular, latón antiguo, recámara, Hermex Basic",137.931038451677
BALT-LB-BP,"Pomo trubal tubular, latón brillante, baño, Hermex Basic",129.310348548447
BALT-LB-EP,"Pomo trubal tubular, latón brillante, entrada, Hermex Basic",120.689658645217
BALT-LB-RP,"Pomo trubal tubular,latón brillante, recámara",120.689658645217
BAL-CM-BP,"Pomo trubal, cromo mate, baño, Basic 81107",148.275866335553
BAL-CM-EP,"Pomo trubal, cromo mate, entrada, Hermex Basic",133.620693500062
BAL-CM-RP,"Pomo trubal, cromo mate, recámara, Hermex Basic",155.172418258136
BAL-LA-BP,"Pomo trubal, latón antiguo, baño, Basic 81113",148.275866335553
BAL-LA-EP,"Pomo trubal, latón antiguo, entrada, Hermex Basic",129.310348548447
BAL-LA-RP,"Pomo trubal, latón antiguo, recámara, Hermex Basic",155.172418258136
BAL-LB-BP,"Pomo trubal, latón brillante, baño 81111",148.275866335553
BAL-LB-EP,"Pomo trubal, latón brillante, entrada, Hermex Basic",159.482763209751
BAL-LB-RP,"Pomo trubal, latón brillante, recámara, Hermex Basic",119.827589654894
PONCHO-X,"Poncho o capamanga doble capa, truper expert",228.4482738149
PONCHO,"Poncho unitalla, espesor 0.25mm",142.241383403292
PONCHO-P,"Poncho unitalla, Pretul",86.206899032298
PC3,porta candado # 3.5,21.5517247580745
PC4,Porta candado # 4.5,25.8620697096894
AVC97,Porta carbones rotomartillo 1/2 truper,99.1379338871427
SH2061,Porta crayon plano tipo lapiz (TIZA),86.206899032298
157280,Porta herramienta p/cinturon 16 X 12.2 X 7.3 CM HUSKY,258.620688476204
POCA-12,"Porta herramientas de carnaza, 12 compartimientos",307.758629545304
POCA-13,"Porta herramientas de carnaza, 13 compartimientos",357.758630984037
POCA-6,"Porta herramientas de carnaza, 6 compartimientos",199.137936764608
POCA-9,"Porta herramientas de carnaza, 9 compartimientos",235.344825737484
POR-CLA,Porta herramientas de clavos 2 compartimientos,125.000003596832
POHE-7N,"Porta herramientas de poliéster, 7 compartimentos, Truper",237.06897233882
POR-HE11,"Porta herramientas, 11 compartimientos",241.379317290434
POR-HE6,"Porta herramientas, 6 compartimientos",215.517247580745
POR-HE7E,"Porta herramientas, 7 compartimientos",137.931038451677
POR-HE8,"Porta herramientas, 8 compartimientos",431.03449516149
PP9V,Porta pila 9 volts,21.5517247580745
PPAAA,Porta pila para AA/AAA,43.103449516149
PRLG,porta reflector lamina galv. p/interperie,49.1379324484099
F2473,Porta rollo de papel,17.2413798064596
9811,Porta toalla multiple,603.448293226086
LIOS-1025,Porta vaso plastico 6 topes original oster,17.2413798064596
LIMA-0440,Porta vaso t/man moderno 4 patas,38.7931045645341
LIBD-0420,Porta vaso tipo B&D entrada chica,30.1724146613043
LIBD-0440,Porta vaso tipo B&D entrada grande,30.1724146613043
LIBD-0454,Porta vaso tipo crush entrada chica,34.4827596129192
LIBD-0452,Porta vaso tipo crush master entrada grande,34.4827596129192
LIHB-0220,Porta vaso tipo hamilton antiguo,17.2413798064596
LIMU-0239,Porta vaso tipo infiny de T-FAL,34.4827596129192
LIMU-0240,Porta vaso tipo moulinex,30.1724146613043
POCZ-175,Portacandado acero zincado 1-3/4',21.5517247580745
POCZ-250,Portacandado acero zincado 2-1/2',24.1379317290434
POCZ-325,Portacandado acero zincado 3-1/4',36.2068975935652
POCZ-450,Portacandado acero zincado 4-1/2',38.7931045645341
POCZ-600,Portacandado acero zincado 6',50.8620704290558
8587,"Portacandado de acero zincado 4 1/2""",43.103449516149
PC0,Portacandado galv. # 0  47MM,17.2413798064596
POR-479,"Portacandado galv. #1, 2 1/2""  64MM",21.5517247580745
POCL-175,Portacandado latonado 1-3/4',22.4137937483975
POCL-250,Portacandado latonado 2-1/2',29.3103456709813
POCL-325,Portacandado latonado 3-1/4',43.965518506472
POCL-450,Portacandado latonado 4-1/2',46.5517254774409
POCL-600,Portacandado latonado 6',59.4827603322856
PC2.5-G,"Portacandados de acero zincado 2 1/2""",25.8620697096894
8586,"Portacandados de acero zincado 3 1/4""",30.1724146613043
8584,"Portacandados de acero zincado1 3/4""",21.5517247580745
6738,Portafolio organizador vanity,222.413793103448
POR-TRU,Portafolio Truper,362.931034482759
POBA-18,"Portalámpara (Soquet) de baquelita, c/cadena",38.7931045645341
8389,"Portalámpara angular, plástico",8.62068965517241
1280,Portalampara c/sensor de movimiento,181.034479347136
136655,Portalámpara con apagador de paso,21.5517247580745
POBA-16,Portalámpara de baq. cadena y 2 contacto,25.8620697096894
POPL-13,"Portalámpara de baquelita, 2', Voltech",17.2413798064596
POBA-20,"Portalámpara de baquelita, c/daptador, marfil",17.2413798064596
POBA-13,"Portalámpara de baquelita, con doble contacto, Voltech",10.3448275862069
POBA-17,"Portalámpara de baquelita, con interruptor de cadena,Voltech",12.9310344827586
GL-ATPTBAL,"Portalámpara de baquelita, con interruptor de llave",21.5517247580745
POBA-12,"Portalámpara de baquelita, doble contacto, Voltech",10.3448275862069
F8287,"Portalámpara de baquelita, doble entrada",25.8620697096894
POBA-10,"Portalámpara de baquelita, sencillo, Voltech",10.3448278838758
POPL-12,"Portalámpara de baquelita, tipo anuncio, Voltech",8.6206899032298
POPO-10,"Portalámpara de porcelana p/candil, E12",6.89655192258384
POPO-9,"Portalámpara de porcelana para base G9, Volteck",17.2413798064596
POPO-12,"Portalámpara de porcelana para MR, base bipin,Voltech",6.89655172413793
POPO-15,"Portalámpara de porcelana, 3-1/2', circular, Voltech",15.5172418258136
POPO-18,"Portalámpara de porcelana, 4-1/2', circular, Voltech",23.2758627387205
POPO-11,"Portalámpara de porcelana, cuadrado, Voltech",12.9310348548447
POPO-14,"Portalámpara de porcelana, sencillo, Voltech",18.9655177871056
POPO-16,"Portalámpara de porcelana, soporte tipo escuadra, (soquet)",18.9655177871056
POPO-17,"Portalámpara de porcelana, soporte tipo niple, (soquet)",12.9310348548447
POPO-13,"Portalámpara de porcelana, tipo anuncio, Voltech",12.9310348548447
POBA-19,"Portalámpara de PVC, con sensor de luz, Voltech",39.6551724137931
4287,"Portalámpara de techo 4 1/2"",cerámica",12.9310344827586
4291,"Portalámpara de techo 4"", cerámica",12.0689655172414
8375,"Portalámpara doble entrada,baquelita, negro, bolsa",12.0689655172414
PODO-11,"Portalámpara dorado, con interruptor de barra, Voltech",12.0689655172414
PODO-13,"Portalámpara dorado, con interruptor de cadena, Voltech",19.8275862068966
PODO-12,"Portalámpara dorado, con interruptor de llave, Voltech",17.2413793103448
PODO-10,"Portalámpara dorado, sencillo, Voltech",12.0689655172414
4315,Portalampara p/MR base tipo n,11.2068968741987
4316,Portalampara para GU-10,13.7931038451677
POIN-10X,"Portalámpara para intemperie, reforzada , Voltech",14.6551724137931
P23B,Portalámpara/soquet baq. 4-1/2' Bticino,40.5172425451801
P21BN,Portalámpara/soquet baq. 4-1/2' Bticino,34.4827596129192
PORMA-50,Portamanguera de pared,474.137936056949
GAN-MA,Portamanguera de plástico,94.8275889355278
AQA-78,"Portarrollo con soporte y barra metálicos, Foset Aqua Aqua",137.931038451677
ELA-72,"Portarrollo metalico acabado cromo, Foset Element ",176.724143016211
A-917,"Portarrollo metálico con barra de ABS, Foset Basic",125.000003596832
4717,Portarrollo sin cubierta,86.206899032298
LIMU-0236,Portavaso faciclick de T-FAL rojo,51.7241394193788
PORPO-10,"Porto power hidráulico, 10 toneladas",3931.03446656244
PORPO-20,"Porto power hidráulico, 20 toneladas",9568.96584430922
14POSTES003SM,Poste de aluminio 12 mm,3.44827596129192
14POSTES004SM,Poste de aluminio 15 mm,3.44827596129192
14POSTES005SM,Poste de aluminio 19 mm,4.3103449516149
14POSTES006SM,Poste de aluminio 25 mm,4.3103449516149
14POSTES002SM,Poste de aluminio 9 mm,3.44827596129192
OPP20-0D1,Power pack p/sensor de ocupacion 20A 120-277V HOLD ON MANUAL,1012.93107225019
ES65520,"Pre Filtro laton 3/4"" malla inox ",1228.44827672749
PTU-20,Prensa 2' de yugo para tubo,585.344844429304
PTU-25C,Prensa 2-1/2' de cadena para tubo,718.103468939042
PTR-2-1/2,Prensa 2-1/2' troquelada,58.6206913419626
PTR-3,Prensa 3' troquelada,61.2068983129316
PTF-4,"Prensa 4' forjada en acero, uso industrial",271.551731951739
PTF-6,"Prensa 6' forjada en acero, uso industrial",440.517254055043
7302,"Prensa de hierro nodular 1""para carpintería",43.103449516149
PNT-2P,"Prensa de hierro nodular 2""para carpintería",60.3448293226086
PNT-3P,"Prensa de hierro nodular 3""para carpintería",99.1379338871427
PNT-4P,"Prensa de hierro nodular 4""para carpintería",125.000003596832
PNT-5P,"Prensa de hierro nodular 5""para carpintería",163.793108161366
PNT-6P,"Prensa de hierro nodular 6""p/carpintería",215.517256201435
7308,"Prensa de hierro nodular 8""para carpintería",198.275867774285
PNT-1,"Prensa de hierro nodular para carpintería, 1'",43.103449516149
PNT-2,"Prensa de hierro nodular para carpintería, 2'",60.3448293226086
PNT-3,"Prensa de hierro nodular para carpintería, 3'",102.586209848435
PNT-4,"Prensa de hierro nodular para carpintería, 4'",119.827589654894
PNT-5,"Prensa de hierro nodular para carpintería, 5'",162.931039171043
PNT-6,"Prensa de hierro nodular para carpintería, 6'",211.20690262913
PNT-8,"Prensa de hierro nodular para carpintería, 8'",295.689663680782
7337,"Prensa de hierro nodular profunda 2 1/2"" para carpintería",73.2758641774533
7338,"Prensa de hierro nodular profunda 3"" para carpintería",109.482761771018
PNT-2G,"Prensa de hierro nodular, 2-1/2', garganta profunda",98.2758648968197
PNT-3G,"Prensa de hierro nodular, 3', garganta profunda",125.000003596832
PRE-4,Prensa de resorte 4',30.1724146613043
PRE-6,Prensa de resorte 6',45.6896564871179
PRE-8,Prensa de resorte 8',64.6551742742235
PESQ-3,"Prensa esquinera profesional, 3' de aluminio",122.413796625863
PTF-8,"Prensa forjada en acero, 8-1/8'",573.275878564782
PREH-20,"Prensa hidráulica 20 toneladas, con manómetro",10314.6552536972
PREH-12G,"Prensa hidráulica tipo ""h"" de 12 ton, con gato de botella",5655.17241272564
7335,"Prensa troquelada 2 1/2""",50.8620704290558
7334,"Prensa troquelada 2""",32.7586216322732
7336,"Prensa troquelada 3""",56.0344843709937
PTR-2,"Prensa troquelada, 2'",33.6206906225962
PIM1L,primario industrial de minio,175.862074025888
PPOT14L,Primer purpura oatey 1/4 lt 8 OZ,228.45000657357
PAM6X12,Prisionero allen mm  6 X 12,3.44827596129192
PAM5X10,Prisionero allen mm 5 x 10,3.01724146613043
PAM5X12,Prisionero allen mm 5 x 12,3.44827596129192
PAM5X16,Prisionero allen mm 5 X 16,3.87931045645341
PAM5X20,Prisionero allen mm 5 X 20,5.17241394193788
PAM6X10,Prisionero allen mm 6 X 10,2.58620697096894
PAM6X16,Prisionero allen mm 6 X 16,5.17241394193788
PAM6X20,Prisionero allen mm 6 X 20,5.60344843709937
PAM8X10,Prisionero allen mm 8 X 10,3.87931045645341
PAM8X16,Prisionero allen mm 8 X 16,5.60344843709937
PAM8X20,Prisionero allen mm 8 X 20,7.75862091290682
PNC1.2X1,"prisionero allen nc 1/2 x  1""",11.2068968741987
PNC1.2X1-1.2,prisionero allen nc 1/2 x 1 1/2,18.1034487967826
PNC1.2X1-1.4,prisionero allen nc 1/2 x 1 1/4,15.5172418258136
PNC1.2X1.2,prisionero allen nc 1/2 x 1/2,6.89655192258384
PNC1.2X2,"prisionero allen nc 1/2 x 2""",21.5517247580745
PNC1.2X3.4,prisionero allen nc 1/2 x 3/4,8.6206899032298
